```csv
event_id,timestamp,subject_type,subject_id,access_point_id,direction,method,result,denial_reason,source_system,access_level_required,subject_access_level,correlated_visit_id
EVT000305,2025-01-06T12:08:33+01:00,EMPLOYEE,EMP085,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000306,2025-01-06T12:09:18+01:00,EMPLOYEE,EMP132,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000307,2025-01-06T12:10:41+01:00,EMPLOYEE,EMP019,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000308,2025-01-06T12:11:22+01:00,EMPLOYEE,EMP066,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000309,2025-01-06T12:12:45+01:00,EMPLOYEE,EMP113,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000310,2025-01-06T12:13:33+01:00,EMPLOYEE,EMP153,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000311,2025-01-06T12:14:18+01:00,VISITOR,VIS010,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Low,VIS010-20250106
EVT000312,2025-01-06T12:15:41+01:00,EMPLOYEE,EMP007,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000313,2025-01-06T12:16:22+01:00,EMPLOYEE,EMP054,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000314,2025-01-06T12:17:45+01:00,EMPLOYEE,EMP101,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000315,2025-01-06T12:18:33+01:00,EMPLOYEE,EMP148,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000316,2025-01-06T12:19:18+01:00,EMPLOYEE,EMP035,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000317,2025-01-06T12:20:41+01:00,EMPLOYEE,EMP082,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000318,2025-01-06T12:21:22+01:00,EMPLOYEE,EMP129,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000319,2025-01-06T12:22:45+01:00,EMPLOYEE,EMP016,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000320,2025-01-06T12:23:33+01:00,EMPLOYEE,EMP063,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000321,2025-01-06T12:24:18+01:00,VISITOR,VIS018,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS018-20250106
EVT000322,2025-01-06T12:25:41+01:00,EMPLOYEE,EMP110,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000323,2025-01-06T12:26:22+01:00,EMPLOYEE,EMP157,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000324,2025-01-06T12:27:45+01:00,EMPLOYEE,EMP044,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000325,2025-01-06T12:28:33+01:00,EMPLOYEE,EMP091,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000326,2025-01-06T12:29:18+01:00,EMPLOYEE,EMP138,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000327,2025-01-06T12:30:41+01:00,EMPLOYEE,EMP025,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000328,2025-01-06T12:31:22+01:00,EMPLOYEE,EMP072,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000329,2025-01-06T12:32:45+01:00,EMPLOYEE,EMP119,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000330,2025-01-06T12:33:33+01:00,EMPLOYEE,EMP006,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000331,2025-01-06T12:34:18+01:00,VISITOR,VIS011,LEGAL_FLOOR_4_DOOR01,IN,CARD,DENIED,Insufficient Clearance,ACCESS_CTRL_PANEL_04,Medium,Low,VIS011-20250106
EVT000332,2025-01-06T12:35:41+01:00,EMPLOYEE,EMP053,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000333,2025-01-06T12:36:22+01:00,EMPLOYEE,EMP100,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000334,2025-01-06T12:37:45+01:00,EMPLOYEE,EMP147,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000335,2025-01-06T12:38:33+01:00,EMPLOYEE,EMP034,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000336,2025-01-06T12:39:18+01:00,EMPLOYEE,EMP081,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000337,2025-01-06T12:40:41+01:00,EMPLOYEE,EMP128,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000338,2025-01-06T12:41:22+01:00,EMPLOYEE,EMP005,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000339,2025-01-06T12:42:45+01:00,EMPLOYEE,EMP052,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000340,2025-01-06T12:43:33+01:00,EMPLOYEE,EMP099,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000341,2025-01-06T12:44:18+01:00,VISITOR,VIS019,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS019-20250106
EVT000342,2025-01-06T12:45:41+01:00,EMPLOYEE,EMP146,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000343,2025-01-06T12:46:22+01:00,EMPLOYEE,EMP033,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000344,2025-01-06T12:47:45+01:00,EMPLOYEE,EMP080,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000345,2025-01-06T12:48:33+01:00,EMPLOYEE,EMP127,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000346,2025-01-06T12:49:18+01:00,EMPLOYEE,EMP014,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000347,2025-01-06T12:50:41+01:00,EMPLOYEE,EMP061,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000348,2025-01-06T12:51:22+01:00,EMPLOYEE,EMP108,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000349,2025-01-06T12:52:45+01:00,EMPLOYEE,EMP155,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000350,2025-01-06T12:53:33+01:00,EMPLOYEE,EMP003,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000351,2025-01-06T12:54:18+01:00,VISITOR,VIS012,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,VIS012-20250106
EVT000352,2025-01-06T12:55:41+01:00,EMPLOYEE,EMP040,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000353,2025-01-06T12:56:22+01:00,EMPLOYEE,EMP087,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000354,2025-01-06T12:57:45+01:00,EMPLOYEE,EMP134,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000355,2025-01-06T12:58:33+01:00,EMPLOYEE,EMP058,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000356,2025-01-06T12:59:18+01:00,EMPLOYEE,EMP105,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000357,2025-01-06T13:00:41+01:00,EMPLOYEE,EMP032,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000358,2025-01-06T13:01:22+01:00,EMPLOYEE,EMP079,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000359,2025-01-06T13:02:45+01:00,EMPLOYEE,EMP013,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000360,2025-01-06T13:03:33+01:00,EMPLOYEE,EMP050,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000361,2025-01-06T13:04:18+01:00,VISITOR,VIS020,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS020-20250106
EVT000362,2025-01-06T13:05:41+01:00,EMPLOYEE,EMP097,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000363,2025-01-06T13:06:22+01:00,EMPLOYEE,EMP144,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000364,2025-01-06T13:07:45+01:00,EMPLOYEE,EMP031,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000365,2025-01-06T13:08:33+01:00,EMPLOYEE,EMP068,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000366,2025-01-06T13:09:18+01:00,EMPLOYEE,EMP115,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000367,2025-01-06T13:10:41+01:00,EMPLOYEE,EMP002,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000368,2025-01-06T13:11:22+01:00,EMPLOYEE,EMP049,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000369,2025-01-06T13:12:45+01:00,EMPLOYEE,EMP096,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000370,2025-01-06T13:13:33+01:00,EMPLOYEE,EMP143,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000371,2025-01-06T13:14:18+01:00,VISITOR,VIS013,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Low,VIS013-20250106
EVT000372,2025-01-06T13:15:41+01:00,EMPLOYEE,EMP020,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000373,2025-01-06T13:16:22+01:00,EMPLOYEE,EMP057,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000374,2025-01-06T13:17:45+01:00,EMPLOYEE,EMP104,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000375,2025-01-06T13:18:33+01:00,EMPLOYEE,EMP151,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000376,2025-01-06T13:19:18+01:00,EMPLOYEE,EMP038,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000377,2025-01-06T13:20:41+01:00,EMPLOYEE,EMP085,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000378,2025-01-06T13:21:22+01:00,EMPLOYEE,EMP132,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000379,2025-01-06T13:22:45+01:00,EMPLOYEE,EMP019,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000380,2025-01-06T13:23:33+01:00,EMPLOYEE,EMP066,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000381,2025-01-06T13:24:18+01:00,VISITOR,VIS001,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS001-20250106
EVT000382,2025-01-06T13:25:41+01:00,EMPLOYEE,EMP113,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000383,2025-01-06T13:26:22+01:00,EMPLOYEE,EMP153,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000384,2025-01-06T13:27:45+01:00,EMPLOYEE,EMP007,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000385,2025-01-06T13:28:33+01:00,EMPLOYEE,EMP054,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000386,2025-01-06T13:29:18+01:00,EMPLOYEE,EMP101,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000387,2025-01-06T13:30:41+01:00,EMPLOYEE,EMP148,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000388,2025-01-06T13:31:22+01:00,EMPLOYEE,EMP035,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000389,2025-01-06T13:32:45+01:00,EMPLOYEE,EMP082,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000390,2025-01-06T13:33:33+01:00,EMPLOYEE,EMP129,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000391,2025-01-06T13:34:18+01:00,VISITOR,VIS002,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS002-20250106
EVT000392,2025-01-06T13:35:41+01:00,EMPLOYEE,EMP016,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000393,2025-01-06T13:36:22+01:00,EMPLOYEE,EMP063,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000394,2025-01-06T13:37:45+01:00,EMPLOYEE,EMP110,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000395,2025-01-06T13:38:33+01:00,EMPLOYEE,EMP157,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000396,2025-01-06T13:39:18+01:00,EMPLOYEE,EMP044,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000397,2025-01-06T13:40:41+01:00,EMPLOYEE,EMP091,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000398,2025-01-06T13:41:22+01:00,EMPLOYEE,EMP138,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000399,2025-01-06T13:42:45+01:00,EMPLOYEE,EMP025,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000400,2025-01-06T13:43:33+01:00,EMPLOYEE,EMP072,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000401,2025-01-06T13:44:18+01:00,VISITOR,VIS014,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,VIS014-20250106
EVT000402,2025-01-06T13:45:41+01:00,EMPLOYEE,EMP119,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000403,2025-01-06T13:46:22+01:00,EMPLOYEE,EMP006,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000404,2025-01-06T13:47:45+01:00,EMPLOYEE,EMP053,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000405,2025-01-06T13:48:33+01:00,EMPLOYEE,EMP100,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000406,2025-01-06T13:49:18+01:00,EMPLOYEE,EMP147,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000407,2025-01-06T13:50:41+01:00,EMPLOYEE,EMP034,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000408,2025-01-06T13:51:22+01:00,EMPLOYEE,EMP081,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000409,2025-01-06T13:52:45+01:00,EMPLOYEE,EMP128,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000410,2025-01-06T13:53:33+01:00,EMPLOYEE,EMP005,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000411,2025-01-06T13:54:18+01:00,VISITOR,VIS003,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS003-20250106
EVT000412,2025-01-06T13:55:41+01:00,EMPLOYEE,EMP052,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000413,2025-01-06T13:56:22+01:00,EMPLOYEE,EMP099,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000414,2025-01-06T13:57:45+01:00,EMPLOYEE,EMP146,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000415,2025-01-06T13:58:33+01:00,EMPLOYEE,EMP033,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000416,2025-01-06T13:59:18+01:00,EMPLOYEE,EMP080,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000417,2025-01-06T14:00:41+01:00,EMPLOYEE,EMP127,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000418,2025-01-06T14:01:22+01:00,EMPLOYEE,EMP014,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000419,2025-01-06T14:02:45+01:00,EMPLOYEE,EMP061,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000420,2025-01-06T14:03:33+01:00,EMPLOYEE,EMP108,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000421,2025-01-06T14:04:18+01:00,VISITOR,VIS015,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Low,VIS015-20250106
EVT000422,2025-01-06T14:05:41+01:00,EMPLOYEE,EMP155,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000423,2025-01-06T14:06:22+01:00,EMPLOYEE,EMP003,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000424,2025-01-06T14:07:45+01:00,EMPLOYEE,EMP040,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000425,2025-01-06T14:08:33+01:00,EMPLOYEE,EMP087,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000426,2025-01-06T14:09:18+01:00,EMPLOYEE,EMP134,FINANCE_FLOOR_6_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000427,2025-01-06T14:10:41+01:00,EMPLOYEE,EMP058,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000428,2025-01-06T14:11:22+01:00,EMPLOYEE,EMP105,ICT_FLOOR_5_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000429,2025-01-06T14:12:45+01:00,EMPLOYEE,EMP032,ADMIN_FLOOR_2_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000430,2025-01-06T14:13:33+01:00,EMPLOYEE,EMP079,RECORDS_FLOOR_1_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000431,2025-01-06T14:14:18+01:00,VISITOR,VIS016,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,DENIED,Insufficient Clearance,ACCESS_CTRL_PANEL_03,Medium,Low,VIS016-20250106
EVT000432,2025-01-06T14:15:41+01:00,EMPLOYEE,EMP013,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000433,2025-01-06T14:16:22+01:00,EMPLOYEE,EMP050,OPERATIONS_FLOOR_3_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000434,2025-01-06T14:17:45+01:00,EMPLOYEE,EMP097,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000435,2025-01-06T14:18:33+01:00,EMPLOYEE,EMP144,LEGAL_FLOOR_4_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000436,2025-01-06T14:19:18+01:00,EMPLOYEE,EMP031,RECORDS_FLOOR_1_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000437,2025-01-06T14:20:41+01:00,EMPLOYEE,EMP068,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000438,2025-01-06T14:21:22+01:00,EMPLOYEE,EMP115,FINANCE_FLOOR_6_DOOR02,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000439,2025-01-06T14:22:45+01:00,EMPLOYEE,EMP002,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000440,2025-01-06T14:23:33+01:00,EMPLOYEE,EMP049,ADMIN_FLOOR_2_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000441,2025-01-06T14:24:18+01:00,VISITOR,VIS004,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS004-20250106
EVT000442,2025-01-06T14:25:41+01:00,EMPLOYEE,EMP096,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000443,2025-01-06T14:26:22+01:00,EMPLOYEE,EMP143,ICT_FLOOR_5_DOOR02,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000444,2025-01-06T14:27:45+01:00,EMPLOYEE,EMP020,RECORDS_FLOOR_1_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000445,2025-01-06T14:28:33+01:00,EMPLOYEE,EMP057,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000446,2025-01-06T14:29:18+01:00,EMPLOYEE,EMP104,ICT_FLOOR_5_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000447,2025-01-06T14:30:41+01:00,EMPLOYEE,EMP151,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000448,2025-01-06T14:31:22+01:00,EMPLOYEE,EMP038,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000449,2025-01-06T14:32:45+01:00,EMPLOYEE,EMP085,OPERATIONS_FLOOR_3_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000450,2025-01-06T14:33:33+01:00,EMPLOYEE,EMP132,FINANCE_FLOOR_6_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000451,2025-01-06T14:34:18+01:00,VISITOR,VIS017,LEGAL_FLOOR_4_DOOR01,IN,CARD,DENIED,Insufficient Clearance,ACCESS_CTRL_PANEL_04,Medium,Low,VIS017-20250106
EVT000452,2025-01-06T14:35:41+01:00,EMPLOYEE,EMP019,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000453,2025-01-06T14:36:22+01:00,EMPLOYEE,EMP066,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000454,2025-01-06T14:37:45+01:00,EMPLOYEE,EMP113,LEGAL_FLOOR_4_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000455,2025-01-06T14:38:33+01:00,EMPLOYEE,EMP153,ADMIN_FLOOR_2_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000456,2025-01-06T14:39:18+01:00,EMPLOYEE,EMP007,RECORDS_FLOOR_1_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000457,2025-01-06T14:40:41+01:00,EMPLOYEE,EMP054,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000458,2025-01-06T14:41:22+01:00,EMPLOYEE,EMP101,FINANCE_FLOOR_6_DOOR02,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000459,2025-01-06T14:42:45+01:00,EMPLOYEE,EMP148,ICT_FLOOR_5_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
